# i 	|		 MEtot	|	 dMEtot 	|	 KEtot	|	 dKEtot 	|	 Pdvtot 	|	 dTEtot 	|	 Etot
473	,	2.48065e-04	,	-1.37698e-06	,	2.34899e-04	,	-2.27000e-06	,	9.57781e-05	,	-1.17060e-07	,	5.78743e-04
474	,	2.53756e-04	,	-1.36744e-06	,	2.42431e-04	,	-2.63967e-06	,	9.69833e-05	,	-1.30964e-07	,	5.93170e-04
475	,	2.58208e-04	,	-1.52885e-06	,	2.50973e-04	,	9.47098e-07	,	9.82181e-05	,	1.95166e-08	,	6.07400e-04
476	,	2.60997e-04	,	-1.57776e-06	,	2.61064e-04	,	6.51936e-07	,	9.94072e-05	,	-3.25806e-09	,	6.21468e-04
477	,	2.63386e-04	,	-1.46829e-06	,	2.74101e-04	,	-5.45952e-07	,	1.00619e-04	,	-5.05549e-08	,	6.38106e-04
478	,	2.66530e-04	,	-1.27081e-06	,	2.91787e-04	,	-8.52818e-08	,	1.02018e-04	,	-2.81310e-08	,	6.60336e-04
479	,	2.69646e-04	,	-1.07529e-06	,	3.01422e-04	,	4.08842e-07	,	1.03197e-04	,	3.77512e-09	,	6.74265e-04
480	,	2.73491e-04	,	-1.35494e-06	,	3.04273e-04	,	-6.68304e-07	,	1.04215e-04	,	-4.45089e-08	,	6.81979e-04
481	,	2.77591e-04	,	-1.30147e-06	,	3.06600e-04	,	7.41831e-07	,	1.05247e-04	,	2.33663e-09	,	6.89438e-04
482	,	2.80287e-04	,	-1.12118e-06	,	3.12326e-04	,	1.46359e-06	,	1.06375e-04	,	1.83986e-08	,	6.98988e-04
483	,	2.80244e-04	,	-7.10350e-07	,	3.21411e-04	,	-1.15153e-07	,	1.07615e-04	,	-2.28590e-08	,	7.09270e-04
484	,	2.80244e-04	,	-1.05039e-06	,	3.30463e-04	,	-5.04379e-07	,	1.08907e-04	,	-3.53009e-08	,	7.19614e-04
485	,	2.82615e-04	,	-1.29760e-06	,	3.33501e-04	,	-1.45416e-06	,	1.10197e-04	,	-7.34496e-08	,	7.26313e-04
486	,	2.84671e-04	,	-1.05915e-06	,	3.25808e-04	,	-1.78444e-06	,	1.11423e-04	,	-7.67579e-08	,	7.21902e-04
487	,	2.87962e-04	,	-1.24578e-06	,	3.23492e-04	,	2.74022e-06	,	1.12707e-04	,	8.71598e-08	,	7.24162e-04
488	,	2.94606e-04	,	-1.36653e-06	,	3.25027e-04	,	5.76146e-07	,	1.13973e-04	,	-9.14535e-09	,	7.33606e-04
489	,	3.01644e-04	,	-7.84423e-07	,	3.27580e-04	,	-6.33537e-09	,	1.15186e-04	,	-1.39628e-08	,	7.44410e-04
490	,	3.06161e-04	,	6.56830e-08	,	3.28396e-04	,	-1.64808e-06	,	1.16329e-04	,	-5.96011e-08	,	7.50886e-04
491	,	3.06882e-04	,	9.46484e-07	,	3.27249e-04	,	-2.79697e-07	,	1.17611e-04	,	-6.15787e-08	,	7.51742e-04
492	,	3.06221e-04	,	1.45420e-06	,	3.19064e-04	,	-1.55269e-06	,	1.18727e-04	,	-4.29753e-07	,	7.44012e-04
493	,	3.06027e-04	,	1.17832e-06	,	3.06111e-04	,	-4.16210e-06	,	1.19428e-04	,	-5.67164e-07	,	7.31566e-04
494	,	3.06207e-04	,	8.46689e-07	,	2.98139e-04	,	-2.61308e-06	,	1.20242e-04	,	-3.60555e-07	,	7.24588e-04
